filename	idx	character	case	minTime	maxTime	rhyme	rhyme_duration	f0min	f0max	f0min_time	f0max_time	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16	t17	t18	t19	t20
S22diaN1D1	5	杂	Classifier	0.72598	0.8125	a	0.04383999999999999	126.982	128.812	0.76866	0.8125	125.825	126.174	126.523	126.872	127.007	127.043	127.079	127.115	127.367	127.647	127.927	128.186	128.211	128.236	128.26	128.318	128.458	128.599	128.739	128.936
S22diaN1D1	6	柚	Object	0.8125	1.02425	o	0.17644000000000015	134.539	221.809	0.84781	1.0072090897768102	133.801	135.482	137.728	141.056	145.733	150.015	154.261	159.911	166.493	172.989	179.726	187.107	193.944	200.028	205.996	210.149	214.199	219.033	221.502	219.717
S22diaN1D1	7	子	 Object(suffix)	1.02425	1.20002	I	0.07752000000000003	110.018	126.277	1.20002	1.1225	131.844	126.192	125.455	124.719	124.624	124.55	124.042	123.436	122.591	121.627	120.606	119.533	118.196	116.404	114.76	113.654	112.54	111.33	110.119	107.713
S22diaC1	1	小	Name(prefix)	0.1525	0.3825	yaw	0.08129999999999998	110.679	126.077	0.37896878134397666	0.30206349206349214	126.077	125.811	125.474	124.908	123.064	121.221	120.115	119.702	119.289	119.06	118.856	118.629	118.334	118.039	117.541	116.914	116.286	114.205	112.084	111.019
S22diaC1	2	影	Name	0.3825	0.55982	iN	0.13096999999999998	107.747	118.117	0.46746064836404627	0.55982	111.323	110.729	110.041	109.437	108.73	107.898	107.793	108.023	109.03	110.237	111.61	112.826	113.949	114.863	115.756	116.636	117.135	117.565	117.876	118.03
S22diaC1	3	买	Verb	0.55982	0.7325	@	0.10999999999999999	110.638	119.969	0.7325	0.6748072445983718	119.319	119.212	119.14	119.059	118.977	119.104	119.248	119.499	119.749	119.864	119.947	119.665	119.33	118.639	117.846	116.591	115.331	114.049	112.768	111.486
S22diaC1	4	哒	Aspect	0.7325	0.7925	a	0.030000000000000027	100.86	103.235	0.7805310900029664	0.7925	103.273	103.099	102.93	102.762	102.594	102.426	102.258	102.09	101.925	101.76	101.596	101.431	101.267	101.102	100.938	101.328	102.211	103.094	103.978	104.861
S22diaC1	5	杂	Classifier	0.7925	0.87616	a	0.05366000000000004	118.05	119.315	0.8225	0.8584666528655267	117.533	117.837	118.085	118.201	118.317	118.434	118.556	118.691	118.826	118.961	119.075	119.14	119.205	119.271	119.288	119.202	119.115	119.029	118.926	118.789
S22diaC1	6	李	Object	0.87616	1.09096	i	0.15855999999999992	118.843	127.065	1.09096	0.9324	128.049	125.525	124.108	123.548	123.797	124.098	124.48	124.965	125.357	125.687	125.818	125.582	124.962	124.388	123.798	123.04	122.48	121.8	120.818	119.098
S22diaC1	7	子	 Object(suffix)	1.09096	1.29865	I	0.08615000000000017	102.739	104.554	1.212309280412625	1.2720989395391278	103.187	102.999	102.811	102.876	103.1	103.319	103.51	103.7	103.861	104.005	104.145	104.264	104.384	104.454	104.499	104.537	104.545	104.552	104.422	104.23
S22diaF1	1	小	Name(prefix)	0.2725	0.47845	yaw	0.07993	115.002	133.087	0.47845	0.40650449620585394	132.828	132.879	132.976	133.073	132.011	130.749	129.544	128.613	127.683	126.736	125.772	124.808	123.718	122.598	121.45	120.105	118.76	117.514	116.389	115.264
S22diaF1	2	岳	Name	0.47845	0.66331	o	0.13786999999999994	100.823	140.629	0.5362040055728273	0.6457326660858987	100.967	100.893	100.827	101.112	101.656	102.584	104.228	106.35	109.348	112.511	115.759	119.114	123.932	129.565	133.159	136.547	139.729	140.343	140.35	139.641
S22diaF1	3	喫	Verb	0.66331	0.86174	y@	0.12119999999999997	118.029	136.804	0.86174	0.7633930104185144	136.149	135.972	135.708	136.164	136.785	135.725	134.485	132.71	131.291	130.255	129.463	128.768	127.659	126.538	125.475	124.488	123.61	122.677	121.714	119.831
S22diaF1	4	哒	Aspect	0.86174	0.88052	a	0.01878000000000002	113.808	113.808	0.876214302094966	0.86174	117.776	117.407	117.037	116.667	116.297	115.927	115.557	115.187	114.817	114.447	114.077	113.818	113.854	113.89	113.926	113.963	113.999	114.035	114.072	114.108
S22diaF1	5	杂	Classifier	0.88052	0.95656	a	0.059169999999999945	121.791	129.479	0.89739	0.9259526874066938	117.693	119.539	121.385	123.114	124.811	126.508	128.003	128.429	128.856	129.282	129.294	128.949	128.604	128.26	127.431	126.557	125.684	124.647	123.22	121.792
S22diaF1	6	鸭	Object	0.95656	1.25525	@	0.1945699999999999	89.119	132.765	1.0814650319449843	1.2272550313538817	91.545	90.06	89.268	90.424	93.458	95.715	98.514	103.946	108.279	112.407	115.194	117.96	121.128	124.409	127.388	129.892	131.935	132.735	132.304	131.191
S22diaN1A1	1	小	Name(prefix)	0.0825	0.2825	yaw	0.08394999999999997	128.144	135.365	0.2825	0.19913194444444457	135.365	134.969	134.509	133.545	132.283	131.326	130.837	130.439	130.52	130.6	130.63	130.656	130.303	129.782	129.292	128.837	128.451	128.298	128.145	127.307
S22diaN1A1	2	英	Name	0.2825	0.5525	iN	0.21941	113.043	146.192	0.33309	0.5240725451984714	112.856	113.341	114.481	115.697	116.359	116.874	118.759	121.491	123.944	126.634	129.408	132.571	133.931	136.27	138.077	141.218	143.944	145.819	145.351	140.654
S22diaN1A1	3	开	Verb	0.5525	0.71753	@y	0.06415000000000004	117.748	126.642	0.71753	0.6630072961172514	124.996	126.026	126.634	126.613	126.592	126.284	125.662	125.041	124.32	123.519	122.718	122.101	121.59	121.078	120.574	120.072	119.571	119.002	118.415	117.828
S22diaN1A1	4	哒	Aspect	0.71753	0.7825	a	0.06496999999999997	108.219	116.136	0.7825	0.71753	117.229	116.621	116.013	115.799	115.598	115.399	115.227	115.056	114.937	115.037	115.136	115.305	115.628	115.95	115.817	115.062	114.308	112.889	110.9	108.911
S22diaN1A1	5	杂	Classifier	0.7825	0.8825	a	0.032420000000000004	127.867	128.707	0.85008	0.8711838618774453	126.011	126.578	127.146	127.713	127.95	128.065	128.18	128.295	128.41	128.525	128.56	128.59	128.621	128.651	128.681	128.685	128.552	128.419	128.286	128.153
S22diaN1A1	6	椰	Object	0.8825	1.16251	E	0.2412399999999999	112.804	135.14	0.9561712605771862	1.1364048136281408	118.113	115.421	113.266	112.814	113.136	113.727	114.408	115.136	115.686	116.675	117.621	119.211	120.446	122.71	126.019	129.418	131.954	134.152	134.968	132.7
S22diaN1A1	7	子	 Object(suffix)	1.16251	1.3119	I	0.0394000000000001	113.144	116.21	1.3019	1.2625	116.606	116.461	116.316	116.175	116.046	115.917	115.788	115.659	115.53	115.403	115.275	115.147	115.02	114.697	114.31	113.922	113.535	113.147	112.417	111.683
S22diaN1F5	1	小	Name(prefix)	0.1026	0.25607	yaw	0.057170000000000026	100.32	112.154	0.25607	0.1989	119.915	117.916	115.918	113.919	111.994	110.622	109.25	107.878	106.506	105.135	103.763	102.518	102.198	101.878	101.559	101.239	100.92	100.6	100.303	100.165
S22diaN1F5	2	岳	Name	0.25607	0.42281	o	0.13656000000000001	97.297	107.357	0.3344718831252449	0.39900630519496455	100.422	100.489	100.091	99.693	99.11	98.357	97.604	97.468	97.755	98.043	99.284	101.009	102.734	104.236	105.658	107.08	107.297	107.222	107.148	106.295
S22diaN1F5	3	喫	Verb	0.42281	0.59196	y@	0.09157000000000004	107.356	112.953	0.59196	0.50039	123.403	118.424	113.446	112.526	112.052	111.578	111.104	110.869	110.844	110.82	110.795	110.676	110.08	109.484	108.887	108.291	108.021	107.835	107.649	107.463
S22diaN1F5	4	哒	Aspect	0.59196	0.63922	a	0.04725999999999997	102.346	104.896	0.63922	0.59196	107.115	106.825	106.534	106.243	105.953	105.662	105.371	105.081	104.786	104.485	104.184	103.882	103.581	103.28	102.979	102.677	102.376	101.068	99.651	98.234
S22diaN1F5	5	杂	Classifier	0.63922	0.73742	a	0.03865999999999992	98.261	108.393	0.73742	0.705037856213803	106.476	106.806	107.135	107.465	107.795	108.125	108.212	107.233	106.253	105.274	104.295	103.315	102.336	101.357	100.377	99.398	98.419	98.314	98.377	98.441
S22diaN1F5	6	鸭	Object	0.73742	0.9825	@	0.13423000000000007	89.067	103.117	0.8828867799251083	0.9625930952614212	92.332	91.845	91.399	90.953	90.392	89.794	89.197	91.838	95.38	98.923	99.478	99.297	99.117	99.903	100.898	101.892	102.351	102.709	103.067	101.042
S22diaN1F5	7	子	 Object(suffix)	0.9825	1.15804	I	0.05045999999999995	92.391	101.947	1.13804	1.08758	102.356	101.928	101.462	100.997	100.531	100.065	99.6	99.134	98.668	98.171	97.431	96.692	95.952	95.212	94.472	93.733	92.993	92.356	92.166	91.976
S22diaB5	1	小	Name(prefix)	0.14399	0.30305	yaw	0.07845999999999997	119.307	121.695	0.22459	0.28331794325660187	119.307	119.307	119.529	119.886	120.242	120.599	120.956	121.148	121.191	121.234	121.276	121.319	121.373	121.442	121.511	121.58	121.649	121.582	121.235	120.888
S22diaB5	2	莹	Name	0.30305	0.48054	iN	0.14332	105.782	115.694	0.47412615941909225	0.33722	117.183	116.348	115.389	113.986	112.582	111.368	110.412	109.456	109.445	109.977	110.51	111.168	111.85	112.522	113.006	113.491	113.092	110.202	107.311	106.348
S22diaB5	3	提	Verb	0.48054	0.67849	ia	0.15046000000000004	101.213	115.845	0.5647708316499503	0.52803	115.515	112.153	107.15	102.505	102.004	101.503	101.887	103.486	105.086	106.347	107.502	108.561	108.785	109.009	108.826	108.136	107.447	106.373	105.196	104.077
S22diaB5	4	哒	Aspect	0.67849	0.6957	a	0.017209999999999948	102.26	102.26	0.6833909907967929	0.6957	103.359	103.277	103.195	103.112	103.03	102.948	102.866	102.784	102.702	102.62	102.537	102.455	102.373	102.291	102.511	102.914	103.316	103.718	104.121	104.523
S22diaB5	5	杂	Classifier	0.6957	0.7547	a	0.03210000000000002	118.952	126.62	0.7547	0.7332370001521358	121.067	122.271	123.476	124.68	125.884	126.38	125.765	125.149	124.534	123.919	123.303	122.688	122.073	121.457	120.842	120.227	119.611	118.996	118.313	117.626
S22diaB5	6	篮	Object	0.7547	1.02852	@n	0.2371700000000001	85.972	124.015	0.8565701622141124	0.9900048695592262	104.409	98.044	92.872	89.297	87.317	85.988	86.282	87.254	89.393	91.261	93.003	101.182	108.197	112.518	116.01	118.996	121.865	123.306	120.448	116.039
S22diaB5	7	子	 Object(suffix)	1.02852	1.26985	I	0.19080999999999992	120.424	125.456	1.26985	1.2203437405260034	119.551	122.737	123.534	123.913	123.77	123.458	123.418	123.518	123.453	123.258	123.611	124.59	125.235	125.312	125.38	125.422	125.032	122.631	120.326	119.105
