"idx","boundary","rhyme","case","participant","dia","tone","Time","FocusCon","F0_semi","underfocus","F0_semi_scale"
1,0,"yaw","Name(prefix)","S22","diaN","T1",12,"F2_5",2.76306239211214,"0",1.08337462254388
1,0,"yaw","Name(prefix)","S22","diaN","T1",13,"F1",0.984306774029009,"0",0.313798944958752
1,0,"yaw","Name(prefix)","S22","diaN","T1",13,"F2",2.73945465804435,"0",1.47015679945956
1,0,"yaw","Name(prefix)","S22","diaN","T1",13,"F5",-0.0165472678313931,"0",0.395820576432936
1,0,"yaw","Name(prefix)","S22","diaN","T1",13,"F2_1",1.75514788401534,"0",1.15635785450081
1,0,"yaw","Name(prefix)","S22","diaN","T1",13,"F5_1",-1.0008540418604,"0",0.0820216314741835
1,0,"yaw","Name(prefix)","S22","diaN","T1",13,"F2_5",2.75600192587575,"0",1.07433622302663
1,0,"yaw","Name(prefix)","S22","diaN","T1",14,"F1",0.986239463329614,"0",0.316719475856106
1,0,"yaw","Name(prefix)","S22","diaN","T1",14,"F2",2.59615303583288,"0",1.31863289096602
1,0,"yaw","Name(prefix)","S22","diaN","T1",14,"F5",-0.0751557414590957,"0",0.308403345747027
1,0,"yaw","Name(prefix)","S22","diaN","T1",14,"F2_1",1.60991357250327,"0",1.00191341510991
1,0,"yaw","Name(prefix)","S22","diaN","T1",14,"F5_1",-1.06139520478871,"0",-0.00831613010907861
1,0,"yaw","Name(prefix)","S22","diaN","T1",14,"F2_5",2.67130877729198,"0",1.01022954521899
1,0,"yaw","Name(prefix)","S22","diaN","T1",15,"F1",0.957088171065877,"0",0.343243042767609
1,0,"yaw","Name(prefix)","S22","diaN","T1",15,"F2",2.43998232869461,"0",1.18467951007281
1,0,"yaw","Name(prefix)","S22","diaN","T1",15,"F5",-0.172295614461469,"0",0.202946065837108
1,0,"yaw","Name(prefix)","S22","diaN","T1",15,"F2_1",1.48289415762874,"0",0.841436467305201
1,0,"yaw","Name(prefix)","S22","diaN","T1",15,"F5_1",-1.12938378552735,"0",-0.140296976930501
1,0,"yaw","Name(prefix)","S22","diaN","T1",15,"F2_5",2.61227794315608,"0",0.981733444235702
1,0,"yaw","Name(prefix)","S22","diaN","T1",16,"F1",0.922069413444988,"0",0.410922833617096
1,0,"yaw","Name(prefix)","S22","diaN","T1",16,"F2",2.16028061699269,"0",0.982831253496011
1,0,"yaw","Name(prefix)","S22","diaN","T1",16,"F5",-0.279931319497704,"0",0.100903449170108
1,0,"yaw","Name(prefix)","S22","diaN","T1",16,"F2_1",1.2382112035477,"0",0.571908419878915
1,0,"yaw","Name(prefix)","S22","diaN","T1",16,"F5_1",-1.20200073294269,"0",-0.310019384446989
1,0,"yaw","Name(prefix)","S22","diaN","T1",16,"F2_5",2.44021193649039,"0",0.881927804325903
1,0,"yaw","Name(prefix)","S22","diaN","T1",17,"F1",0.852096907988357,"0",0.41081332384634
1,0,"yaw","Name(prefix)","S22","diaN","T1",17,"F2",1.82963611025203,"0",0.759697598979765
1,0,"yaw","Name(prefix)","S22","diaN","T1",17,"F5",-0.407529932781971,"0",-0.0189635607796336
1,0,"yaw","Name(prefix)","S22","diaN","T1",17,"F2_1",0.977539202263669,"0",0.348884275133424
1,0,"yaw","Name(prefix)","S22","diaN","T1",17,"F5_1",-1.25962684077033,"0",-0.429776884625974
1,0,"yaw","Name(prefix)","S22","diaN","T1",17,"F2_5",2.237166043034,"0",0.778661159759398
1,0,"yaw","Name(prefix)","S22","diaN","T1",18,"F1",0.722374009275992,"0",0.364104797502494
1,0,"yaw","Name(prefix)","S22","diaN","T1",18,"F2",1.51131217239149,"0",0.544139716907515
1,0,"yaw","Name(prefix)","S22","diaN","T1",18,"F5",-0.603432210156712,"0",-0.190266949094365
1,0,"yaw","Name(prefix)","S22","diaN","T1",18,"F2_1",0.788938163115501,"0",0.18003491940502
1,0,"yaw","Name(prefix)","S22","diaN","T1",18,"F5_1",-1.3258062194327,"0",-0.554371746596859
1,0,"yaw","Name(prefix)","S22","diaN","T1",18,"F2_5",2.1147443825482,"0",0.734406666001879
1,0,"yaw","Name(prefix)","S22","diaN","T1",19,"F1",0.591812965500522,"0",0.340927879534676
1,0,"yaw","Name(prefix)","S22","diaN","T1",19,"F2",1.20052862775035,"0",0.327145555156567
1,0,"yaw","Name(prefix)","S22","diaN","T1",19,"F5",-0.801729726289836,"0",-0.355360518412426
1,0,"yaw","Name(prefix)","S22","diaN","T1",19,"F2_1",0.608715662249827,"0",-0.0137823243781089
1,0,"yaw","Name(prefix)","S22","diaN","T1",19,"F5_1",-1.39354269179036,"0",-0.696288397947102
1,0,"yaw","Name(prefix)","S22","diaN","T1",19,"F2_5",2.00225835404019,"0",0.682506073568993
1,0,"yaw","Name(prefix)","S22","diaN","T1",20,"F1",0.555763689440287,"0",0.374332975452064
1,0,"yaw","Name(prefix)","S22","diaN","T1",20,"F2",0.88114761442132,"0",0.0431157160428496
1,0,"yaw","Name(prefix)","S22","diaN","T1",20,"F5",-0.996596625296206,"0",-0.513460730218777
1,0,"yaw","Name(prefix)","S22","diaN","T1",20,"F2_1",0.325383924981033,"0",-0.331217259409214
1,0,"yaw","Name(prefix)","S22","diaN","T1",20,"F5_1",-1.55236031473649,"0",-0.887793705670841
1,0,"yaw","Name(prefix)","S22","diaN","T1",20,"F2_5",1.87774423971753,"0",0.556576446261627
2,0,"iN","Name","S22","diaN","T1",1,"F1",-0.392126495733708,"0",-0.278982534340148
2,0,"iN","Name","S22","diaN","T1",1,"F2",-0.587551201110246,"1",-0.931347408619011
2,0,"iN","Name","S22","diaN","T1",1,"F5",-1.69096122904293,"0",-1.30293953406024
2,0,"iN","Name","S22","diaN","T1",1,"F2_1",-0.195424705376537,"0",-0.652364874278863
2,0,"iN","Name","S22","diaN","T1",1,"F5_1",-1.29883473330923,"0",-1.02395699972009
2,0,"iN","Name","S22","diaN","T1",1,"F2_5",1.10341002793269,"0",0.37159212544123
2,0,"iN","Name","S22","diaN","T1",2,"F1",-0.935098434805017,"0",-0.782117368458391
2,0,"iN","Name","S22","diaN","T1",2,"F2",-1.01549165888441,"1",-1.20735773212217
2,0,"iN","Name","S22","diaN","T1",2,"F5",-1.78256241005353,"0",-1.40629624813468
2,0,"iN","Name","S22","diaN","T1",2,"F2_1",-0.0803932240793896,"0",-0.42524036366378
2,0,"iN","Name","S22","diaN","T1",2,"F5_1",-0.847463975248514,"0",-0.624178879676285
2,0,"iN","Name","S22","diaN","T1",2,"F2_5",0.767070751169124,"0",0.198938516012505
2,0,"iN","Name","S22","diaN","T1",3,"F1",-1.29637949637506,"0",-1.15756079075967
2,0,"iN","Name","S22","diaN","T1",3,"F2",-1.29984476820468,"1",-1.40903668484121
2,0,"iN","Name","S22","diaN","T1",3,"F5",-1.86878937034877,"0",-1.5014514926397
