filename	idx	character	case	minTime	maxTime	rhyme	rhyme_duration	f0min	f0max	f0min_time	f0max_time	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16	t17	t18	t19	t20
S2diaB1	4	了	Aspect	0.8525	0.91558	o	0.03992999999999991	105.844	112.791	0.9123469387755104	0.8846167978041407	112.188	112.452	112.716	112.772	112.747	112.721	112.696	112.67	112.327	111.403	110.478	109.553	108.628	107.703	107.351	107.007	106.663	106.319	105.975	105.844
S2diaB1	5	个	Classifier	0.91558	1.0025	o	0.039999999999999925	104.342	111.725	0.9954354497813729	0.9659183673469389	111.725	111.725	111.402	110.29	109.179	108.067	106.955	105.843	105.593	105.404	105.214	105.025	104.836	104.711	104.634	104.557	104.479	104.402	104.391	104.617
S2diaB1	6	篮	Object	1.0025	1.29276	E	0.2535299999999998	91.763	107.417	1.28276	1.02923	107.365	104.649	105.613	106.472	106.047	104.51	103.759	103.521	103.906	104.259	103.866	103.281	102.269	101.829	100.939	100.111	99.442	99.102	98.225	95.242
S2diaB1	7	子	Object(suffix)	1.29276	1.63755	I	0.12473000000000001	70.543	102.398	1.526265499774925	1.4407573318147422	101.307	101.232	101.374	101.858	102.389	102.261	101.721	100.415	99.146	97.9	95.133	92.532	91.207	89.829	88.392	83.847	78.351	73.694	70.921	72.092
S2diaN1A1	1	小	Name(prefix)	0.47954	0.6749	yaw	0.04810000000000003	158.382	159.631	0.6510767688028374	0.6268	160.737	160.353	159.969	159.597	159.313	159.029	158.745	158.597	158.52	158.444	158.392	158.447	158.502	158.557	158.602	158.644	158.685	158.723	158.752	158.781
S2diaN1A1	2	英	Name	0.6749	0.83552	yin	0.16061999999999999	152.15	158.816	0.83552	0.6749	158.81	158.069	157.55	157.179	156.656	156.054	155.889	155.944	156.106	156.651	157.558	158.298	158.306	157.641	156.172	155.713	157.124	157.338	156.981	155.308
S2diaN1A1	3	捏	Verb	0.83552	0.9391	yE	0.08373000000000008	142.009	159.102	0.8709833260182155	0.9329552871689452	148.329	145.959	143.754	142.022	142.088	142.161	142.258	142.573	143.634	144.698	145.777	147.136	149.352	151.391	152.912	154.388	155.738	157.046	158.245	158.608
S2diaN1A1	4	了	Aspect	0.9391	0.99499	o	0.0353	149.992	170.522	0.99499	0.970570164117903	162.172	164.172	166.172	168.172	170.173	170.381	170.21	170.04	169.869	169.592	168.399	167.205	166.012	164.818	162.939	159.955	156.971	153.987	151.003	148.763
S2diaN1A1	5	个	Classifier	0.99499	1.09392	o	0.025679999999999925	109.156	112.987	1.0837244897959182	1.0669106731059457	111.278	111.671	111.896	112.12	112.344	112.568	112.792	112.955	112.714	112.474	112.233	111.993	111.752	111.511	111.201	110.851	110.501	110.152	109.802	109.452
S2diaN1A1	6	狮	Object	1.09392	1.44144	I	0.10505000000000009	100.131	157.512	1.32639	1.4180868531973785	96.681	99.151	100.93	102.286	105.448	108.96	112.933	117.255	121.841	127.001	131.888	136.531	139.983	143.92	148.346	151.997	155.047	157.001	156.641	155.572
S2diaN1A1	7	子	Object(suffix)	1.44144	1.58959	I	0.045780000000000154	114.001	132.676	1.57959	1.53381	135.514	134.727	133.939	133.151	132.222	131.077	129.932	128.787	127.425	125.992	124.559	123.115	121.595	120.075	118.555	117.267	116.235	115.204	114.172	112.596
S2diaNB1	1	小	Name(prefix)	0.53429	0.72103	yaw	0.06652999999999998	142.805	153.154	0.689325449588548	0.6545	154.45	153.965	153.48	152.788	151.671	150.554	149.436	148.023	146.386	144.749	143.113	143.788	144.999	146.21	147.413	148.481	149.55	150.619	151.455	151.742
S2diaNB1	2	银	Name	0.72103	0.89319	in	0.13935000000000008	120.883	149.263	0.89319	0.75384	151.295	149.813	148.407	147.046	144.171	140.945	136.505	132.984	132.258	131.014	129.145	127.422	125.774	125.064	124.479	123.628	122.816	122.107	121.509	121.032
S2diaNB1	3	拿	Verb	0.89319	1.0125	a	0.07957999999999998	110.779	117.263	1.0125	0.93292	118.152	117.505	116.842	116.168	115.494	114.822	114.15	113.478	112.903	112.515	112.127	111.797	111.699	111.601	111.495	111.263	111.03	110.798	110.41	110.008
S2diaNB1	4	了	Aspect	1.0125	1.08315	o	0.032359999999999944	103.672	105.021	1.07315	1.04079	105.949	105.8	105.652	105.503	105.354	105.206	105.057	104.889	104.714	104.539	104.365	104.19	104.015	103.841	103.665	103.461	103.256	103.052	102.848	102.643
S2diaNB1	5	个	Classifier	1.08315	1.18825	o	0.06396000000000002	86.314	105.745	1.1258900226757371	1.179517893142221	86.314	86.72	87.532	88.345	89.157	89.847	90.45	91.054	91.658	92.111	92.495	92.878	93.262	95.802	98.974	102.145	105.317	105.017	104.175	103.333
S2diaNB1	6	篮	Object	1.18825	1.52053	E	0.19099999999999984	95.849	110.345	1.4174329412749938	1.316940334851643	106.186	109.281	109.988	109.14	107.661	105.725	103.331	100.964	99.224	98.546	97.149	96.025	95.852	95.893	96.279	96.498	96.457	96.743	96.947	96.938
S2diaNB1	7	子	Object(suffix)	1.52053	1.76711	I	0.06390000000000007	86.345	97.752	1.72187	1.6707519485686608	97.238	97.238	97.278	97.41	97.541	97.672	97.226	95.881	94.537	93.192	92.447	92.354	92.262	92.169	91.292	89.813	88.335	86.856	83.267	78.562
S2diaNC5	1	小	Name(prefix)	0.37717	0.5325	yaw	0.054239999999999955	125.726	126.296	0.4969665882506574	0.5325	126.296	126.296	126.215	126.071	125.926	125.782	125.738	125.757	125.776	125.796	125.797	125.788	125.78	125.772	125.855	125.976	126.097	126.219	126.98	127.948
